Customer ID,Gender,Age,Subscription Type,Monthly Charge,Tenure Months,Avg Monthly Watch Hours,Days Since Last Login,Profile Count,Devices Registered,Support Tickets,Churn
OTT-004373,Male,29,Standard,15.49,16,55.7,10,1,4,0,0
OTT-004374,Male,52,Basic,9.99,8,2.6,12,3,5,0,0
OTT-004375,Male,63,Basic,9.99,12,46.3,8,4,3,0,0
OTT-004376,Female,30,Basic,9.99,43,81.0,6,1,2,1,0
OTT-004377,Female,25,Premium,22.99,19,33.9,4,3,4,0,0
OTT-004378,Female,37,Standard,15.49,2,61.4,3,1,5,0,0
OTT-004379,Male,42,Premium,22.99,1,35.9,1,3,5,0,0
OTT-004380,Female,46,Premium,22.99,27,70.7,8,5,1,0,0
OTT-004381,Male,44,Premium,22.99,19,61.2,9,1,1,0,0
OTT-004382,Female,56,Basic,9.99,50,72.8,14,4,1,0,0
OTT-004383,Female,22,Basic,9.99,13,36.7,8,1,4,0,0
OTT-004384,Female,52,Basic,9.99,51,11.3,4,3,3,4,1
OTT-004385,Female,54,Premium,22.99,29,52.4,2,2,2,0,0
OTT-004386,Male,67,Standard,15.49,22,22.3,11,2,3,0,0
OTT-004387,Female,58,Standard,15.49,53,83.3,9,4,4,1,0
OTT-004388,Female,66,Standard,15.49,51,1.0,6,3,4,0,1
OTT-004389,Male,33,Standard,15.49,27,78.4,4,1,2,0,0
OTT-004390,Male,27,Basic,9.99,39,71.4,18,2,4,0,0
OTT-004391,Male,58,Basic,9.99,34,29.7,3,2,1,1,0
OTT-004392,Female,40,Standard,15.49,19,36.7,1,4,2,0,0
OTT-004393,Female,41,Basic,9.99,36,66.4,23,4,2,1,0
OTT-004394,Male,63,Standard,15.49,25,39.1,11,1,2,0,1
OTT-004395,Male,43,Premium,22.99,36,87.9,0,2,3,1,0
OTT-004396,Female,50,Standard,15.49,45,57.0,16,2,5,0,0
OTT-004397,Female,46,Basic,9.99,52,15.9,1,1,3,0,0
OTT-004398,Male,66,Standard,15.49,12,96.7,6,3,3,0,0
OTT-004399,Male,35,Standard,15.49,12,35.7,6,1,1,0,0
OTT-004400,Female,42,Premium,22.99,9,21.5,8,2,4,1,0
OTT-004401,Male,22,Basic,9.99,21,62.7,16,3,2,0,0
OTT-004402,Female,48,Premium,22.99,14,42.9,0,5,4,0,0
OTT-004403,Male,61,Basic,9.99,58,21.0,16,1,4,0,0
OTT-004404,Female,18,Standard,15.49,51,67.8,59,1,5,1,0
OTT-004405,Male,42,Standard,15.49,18,54.5,11,3,5,0,0
OTT-004406,Male,51,Basic,9.99,47,43.6,7,3,2,0,0
OTT-004407,Male,63,Standard,15.49,40,51.1,21,1,2,2,0
OTT-004408,Male,53,Standard,15.49,44,48.9,5,5,4,0,0
OTT-004409,Female,56,Basic,9.99,41,4.5,2,5,3,1,0
OTT-004410,Male,67,Basic,9.99,54,4.6,17,2,2,0,0
OTT-004411,Male,35,Standard,15.49,11,33.2,10,3,1,0,0
OTT-004412,Female,35,Standard,15.49,57,39.7,23,1,2,0,0
OTT-004413,Male,33,Standard,15.49,39,38.1,6,3,4,2,0
OTT-004414,Male,36,Standard,15.49,32,26.7,4,3,4,1,0
OTT-004415,Male,36,Premium,22.99,59,1.0,3,5,5,2,1
OTT-004416,Male,29,Standard,15.49,4,35.8,2,5,5,0,0
OTT-004417,Female,47,Standard,15.49,26,112.2,12,5,4,0,0
OTT-004418,Male,29,Premium,22.99,20,64.6,15,2,2,0,0
OTT-004419,Male,25,Basic,9.99,47,4.1,7,2,4,3,1
OTT-004420,Female,29,Basic,9.99,37,62.9,13,5,5,0,0
OTT-004421,Male,54,Standard,15.49,5,68.2,0,4,5,0,0
OTT-004422,Male,43,Standard,15.49,57,32.6,9,1,4,0,0
OTT-004423,Female,62,Premium,22.99,9,81.4,12,4,4,0,0
OTT-004424,Male,46,Standard,15.49,20,1.0,9,5,1,0,0
OTT-004425,Male,53,Standard,15.49,22,21.0,36,5,4,0,1
OTT-004426,Female,48,Standard,15.49,38,1.0,2,5,2,1,0
OTT-004427,Male,27,Standard,15.49,31,16.6,1,4,4,2,0
OTT-004428,Female,56,Premium,22.99,46,62.7,2,1,5,0,0
OTT-004429,Male,44,Premium,22.99,44,3.8,1,1,4,0,0
OTT-004430,Female,27,Standard,15.49,11,81.7,9,4,4,0,0
OTT-004431,Female,39,Standard,15.49,30,25.4,14,2,4,0,0
OTT-004432,Male,50,Basic,9.99,9,63.0,13,3,4,0,0
OTT-004433,Female,33,Basic,9.99,16,32.1,20,2,1,1,0
OTT-004434,Female,20,Basic,9.99,54,39.9,0,2,2,0,0
OTT-004435,Female,33,Standard,15.49,56,76.4,20,1,3,0,0
OTT-004436,Female,58,Premium,22.99,34,39.0,3,4,1,0,0
OTT-004437,Male,42,Basic,9.99,26,26.2,1,4,3,0,0
OTT-004438,Female,19,Basic,9.99,9,66.6,0,4,4,0,0
OTT-004439,Female,40,Basic,9.99,10,61.6,1,2,1,0,0
OTT-004440,Male,68,Premium,22.99,50,29.0,3,4,3,2,0
OTT-004441,Male,33,Standard,15.49,49,5.5,21,3,5,0,1
OTT-004442,Female,67,Standard,15.49,29,54.5,8,5,3,1,0
OTT-004443,Female,19,Basic,9.99,34,50.4,1,1,1,0,0
OTT-004444,Male,36,Standard,15.49,42,59.6,17,1,2,1,0
OTT-004445,Female,58,Standard,15.49,11,46.6,29,5,4,0,0
OTT-004446,Male,51,Standard,15.49,37,34.8,6,1,5,0,0
OTT-004447,Male,49,Premium,22.99,28,41.2,17,4,4,1,0
OTT-004448,Female,54,Premium,22.99,20,81.6,2,3,4,1,0
OTT-004449,Male,59,Standard,15.49,14,38.9,1,5,3,0,0
OTT-004450,Female,63,Basic,9.99,2,46.6,3,1,2,1,0
OTT-004451,Male,25,Standard,15.49,25,15.7,14,2,5,0,1
OTT-004452,Female,65,Basic,9.99,49,76.8,26,2,3,0,0
OTT-004453,Female,19,Standard,15.49,13,51.4,16,5,5,1,0
OTT-004454,Male,48,Basic,9.99,34,54.8,12,1,2,1,0
OTT-004455,Female,52,Basic,9.99,33,46.7,10,3,3,0,0
OTT-004456,Male,66,Basic,9.99,31,57.0,58,4,4,0,1
OTT-004457,Male,53,Basic,9.99,18,69.6,6,5,2,2,0
OTT-004458,Male,56,Standard,15.49,38,10.8,24,4,2,3,1
OTT-004459,Male,25,Basic,9.99,27,14.7,2,5,2,0,0
OTT-004460,Male,26,Premium,22.99,34,72.8,10,5,4,2,0
OTT-004461,Female,29,Standard,15.49,45,36.7,54,2,2,0,1
OTT-004462,Male,65,Basic,9.99,27,57.3,5,4,2,2,0
OTT-004463,Male,60,Basic,9.99,59,1.0,39,1,2,0,1
OTT-004464,Female,30,Premium,22.99,3,41.3,12,4,4,1,0
OTT-004465,Female,26,Standard,15.49,19,46.6,5,2,3,0,0
OTT-004466,Male,69,Premium,22.99,47,46.2,18,4,1,0,0
OTT-004467,Male,19,Basic,9.99,34,29.5,22,1,3,0,0
OTT-004468,Female,53,Basic,9.99,7,1.0,2,3,3,1,0
OTT-004469,Female,63,Basic,9.99,4,5.5,7,1,3,0,0
OTT-004470,Male,40,Standard,15.49,2,30.1,35,1,3,1,1
OTT-004471,Male,68,Basic,9.99,28,89.7,11,5,5,0,0
OTT-004472,Male,33,Basic,9.99,32,18.4,0,3,5,1,0
OTT-004473,Female,38,Standard,15.49,8,64.2,0,3,2,0,0
OTT-004474,Male,29,Standard,15.49,47,60.1,2,2,1,1,0
OTT-004475,Male,39,Premium,22.99,34,101.1,4,1,4,0,0
OTT-004476,Male,61,Standard,15.49,11,56.1,2,1,3,0,0
OTT-004477,Female,36,Basic,9.99,40,26.7,2,4,3,0,0
OTT-004478,Male,42,Standard,15.49,43,64.3,0,1,4,0,0
OTT-004479,Female,48,Basic,9.99,39,32.6,21,2,4,1,0
OTT-004480,Female,62,Premium,22.99,2,87.0,7,4,5,1,0
OTT-004481,Male,21,Standard,15.49,44,46.7,24,4,5,0,0
OTT-004482,Male,55,Standard,15.49,13,59.3,8,2,3,1,0
OTT-004483,Male,47,Standard,15.49,25,58.2,21,2,1,0,0
OTT-004484,Male,48,Standard,15.49,25,25.3,6,2,1,0,0
OTT-004485,Male,25,Premium,22.99,19,31.2,8,1,2,1,1
OTT-004486,Female,45,Premium,22.99,33,32.3,1,5,3,1,0
OTT-004487,Male,61,Basic,9.99,15,62.4,8,2,5,0,0
OTT-004488,Female,65,Standard,15.49,15,53.1,18,5,5,1,0
OTT-004489,Male,20,Basic,9.99,4,23.1,11,5,3,0,0
OTT-004490,Male,33,Standard,15.49,53,53.4,5,2,4,0,0
OTT-004491,Male,24,Premium,22.99,14,24.3,5,3,3,0,0
OTT-004492,Male,34,Premium,22.99,32,79.3,2,1,1,0,0
OTT-004493,Female,37,Standard,15.49,10,71.0,9,2,5,0,0
OTT-004494,Female,20,Standard,15.49,42,36.7,4,2,5,0,0
OTT-004495,Female,66,Basic,9.99,12,68.2,9,3,3,0,0
OTT-004496,Female,18,Premium,22.99,31,19.8,3,1,3,0,0
OTT-004497,Female,66,Basic,9.99,13,4.8,21,4,5,0,1
OTT-004498,Female,53,Premium,22.99,47,29.2,10,4,2,1,0
OTT-004499,Male,19,Basic,9.99,2,68.0,15,5,1,1,0
OTT-004500,Female,63,Basic,9.99,13,1.0,9,1,4,0,1
OTT-004501,Female,67,Standard,15.49,33,23.9,18,2,4,0,0
OTT-004502,Female,48,Premium,22.99,28,16.2,5,3,3,1,0
OTT-004503,Female,20,Standard,15.49,57,44.8,3,2,4,0,0
OTT-004504,Male,38,Basic,9.99,46,81.6,53,3,3,1,0
OTT-004505,Male,62,Standard,15.49,43,28.6,8,4,3,1,0
OTT-004506,Male,23,Basic,9.99,21,44.7,2,1,2,0,0
OTT-004507,Female,69,Standard,15.49,4,6.4,65,5,3,0,1
OTT-004508,Male,43,Basic,9.99,49,17.3,3,2,3,2,0
OTT-004509,Female,23,Standard,15.49,26,12.1,18,5,5,0,0
OTT-004510,Male,26,Basic,9.99,14,23.5,35,3,4,0,0
OTT-004511,Female,68,Basic,9.99,42,1.0,12,2,3,0,0
OTT-004512,Male,35,Basic,9.99,36,27.5,7,1,5,1,0
OTT-004513,Male,68,Standard,15.49,39,41.6,7,4,1,1,0
OTT-004514,Male,65,Basic,9.99,54,71.0,82,2,5,1,1
OTT-004515,Male,29,Basic,9.99,23,57.9,8,5,5,0,0
OTT-004516,Male,69,Premium,22.99,6,37.3,20,3,5,1,1
OTT-004517,Male,37,Standard,15.49,55,25.3,16,4,5,0,0
OTT-004518,Male,37,Standard,15.49,38,58.2,0,1,2,1,0
OTT-004519,Female,23,Standard,15.49,56,18.0,1,3,3,0,0
OTT-004520,Female,41,Premium,22.99,54,34.1,5,2,2,0,0
OTT-004521,Male,42,Premium,22.99,54,14.8,4,3,4,0,0
OTT-004522,Female,46,Standard,15.49,49,1.0,17,4,2,0,1
OTT-004523,Female,39,Standard,15.49,47,55.5,9,3,3,0,0
OTT-004524,Male,58,Standard,15.49,58,72.5,79,3,3,1,0
OTT-004525,Female,57,Standard,15.49,36,39.3,0,4,5,1,0
OTT-004526,Female,47,Basic,9.99,42,20.6,33,4,2,1,1
OTT-004527,Male,44,Basic,9.99,31,74.6,15,4,3,0,0
OTT-004528,Male,37,Basic,9.99,30,73.5,0,5,3,2,0
OTT-004529,Male,59,Basic,9.99,27,52.5,0,3,3,0,0
OTT-004530,Male,24,Standard,15.49,20,35.8,21,4,1,1,0
OTT-004531,Female,62,Basic,9.99,16,52.5,0,5,5,0,0
OTT-004532,Female,64,Premium,22.99,2,106.3,32,4,3,0,0
OTT-004533,Male,56,Basic,9.99,59,40.2,0,3,3,0,0
OTT-004534,Female,63,Standard,15.49,15,63.6,7,4,2,2,0
OTT-004535,Male,62,Premium,22.99,27,55.3,34,1,4,0,0
OTT-004536,Male,62,Basic,9.99,7,25.0,2,2,1,0,0
OTT-004537,Female,27,Standard,15.49,22,56.3,12,2,1,0,0
OTT-004538,Male,60,Premium,22.99,6,24.7,10,1,3,0,1
OTT-004539,Male,41,Standard,15.49,29,54.1,13,4,1,1,0
OTT-004540,Male,53,Basic,9.99,30,57.7,4,5,1,1,0
OTT-004541,Male,19,Standard,15.49,33,47.4,27,2,1,0,0
OTT-004542,Male,58,Premium,22.99,20,26.5,6,1,4,1,0
OTT-004543,Female,62,Basic,9.99,36,32.1,7,2,5,0,0
OTT-004544,Male,50,Standard,15.49,14,97.2,2,3,1,0,0
OTT-004545,Male,43,Basic,9.99,10,76.4,5,1,4,0,0
OTT-004546,Female,25,Standard,15.49,7,52.0,2,5,2,0,0
OTT-004547,Female,59,Basic,9.99,35,18.3,28,1,1,0,0
OTT-004548,Male,30,Standard,15.49,6,23.5,5,4,5,0,0
OTT-004549,Female,33,Basic,9.99,46,40.6,13,2,4,0,0
OTT-004550,Male,33,Basic,9.99,43,1.0,14,1,4,0,0
OTT-004551,Male,28,Basic,9.99,4,48.7,13,2,3,1,1
OTT-004552,Female,30,Standard,15.49,5,15.9,8,2,2,0,0
OTT-004553,Female,43,Standard,15.49,43,46.4,5,3,5,1,0
OTT-004554,Female,38,Standard,15.49,31,10.5,14,2,1,0,0
OTT-004555,Male,65,Standard,15.49,7,69.5,26,5,5,1,0
OTT-004556,Male,30,Basic,9.99,53,78.1,2,3,3,0,0
OTT-004557,Female,50,Premium,22.99,35,4.1,11,4,5,0,0
OTT-004558,Male,44,Basic,9.99,47,54.7,19,2,4,1,0
OTT-004559,Female,21,Basic,9.99,35,67.5,4,2,1,1,0
OTT-004560,Female,40,Basic,9.99,50,6.5,18,3,5,1,1
OTT-004561,Female,48,Standard,15.49,55,106.1,30,1,4,1,0
OTT-004562,Male,52,Basic,9.99,45,62.2,11,1,1,0,0
OTT-004563,Female,32,Basic,9.99,20,11.5,25,1,4,1,1
OTT-004564,Female,21,Basic,9.99,6,31.9,1,4,1,0,0
OTT-004565,Male,43,Basic,9.99,48,2.2,22,5,4,1,1
OTT-004566,Female,31,Basic,9.99,31,22.4,3,2,2,1,0
OTT-004567,Female,36,Standard,15.49,33,49.9,1,1,1,1,0
OTT-004568,Female,68,Standard,15.49,53,1.0,0,4,1,2,1
OTT-004569,Male,47,Standard,15.49,32,72.6,5,1,5,0,0
OTT-004570,Female,53,Standard,15.49,40,65.3,18,3,1,2,0
OTT-004571,Female,59,Standard,15.49,19,28.2,18,1,2,0,0
OTT-004572,Female,23,Standard,15.49,26,6.5,39,4,2,2,1
OTT-004573,Male,27,Premium,22.99,35,41.5,8,4,5,0,0
OTT-004574,Male,56,Basic,9.99,8,45.8,3,5,1,0,1
OTT-004575,Female,66,Basic,9.99,59,35.2,9,2,2,0,0
OTT-004576,Male,56,Standard,15.49,11,46.0,19,5,1,2,0
OTT-004577,Male,48,Standard,15.49,25,58.0,27,4,4,2,1
OTT-004578,Male,20,Standard,15.49,10,37.0,2,5,4,0,0
OTT-004579,Male,22,Basic,9.99,47,60.3,32,1,4,0,0
OTT-004580,Female,41,Basic,9.99,19,57.6,2,2,5,1,0
OTT-004581,Male,29,Standard,15.49,33,20.9,16,4,2,1,0
OTT-004582,Male,30,Basic,9.99,4,60.2,8,2,4,3,0
OTT-004583,Female,65,Standard,15.49,34,15.9,32,3,5,1,0
OTT-004584,Male,20,Standard,15.49,51,34.3,12,2,5,0,0
OTT-004585,Female,27,Standard,15.49,15,16.6,0,5,1,1,0
OTT-004586,Female,31,Standard,15.49,54,38.8,12,5,5,0,0
OTT-004587,Female,54,Basic,9.99,16,56.2,15,1,1,1,0
OTT-004588,Female,30,Standard,15.49,41,62.3,9,2,1,1,0
OTT-004589,Male,23,Premium,22.99,47,71.0,4,1,3,0,0
OTT-004590,Male,33,Premium,22.99,5,55.3,12,3,1,1,0
OTT-004591,Female,34,Standard,15.49,14,56.8,16,4,3,1,0
OTT-004592,Male,54,Standard,15.49,48,56.7,3,2,1,0,0
OTT-004593,Male,40,Basic,9.99,2,58.9,4,3,1,0,0
OTT-004594,Female,64,Standard,15.49,2,38.8,10,4,5,0,0
OTT-004595,Male,29,Standard,15.49,30,64.2,34,3,4,1,0
OTT-004596,Male,61,Basic,9.99,56,30.2,1,5,3,0,0
OTT-004597,Male,48,Standard,15.49,59,47.4,5,5,5,2,0
OTT-004598,Male,63,Basic,9.99,40,53.1,15,4,4,0,0
OTT-004599,Female,19,Basic,9.99,20,32.6,48,3,4,0,1
OTT-004600,Male,52,Standard,15.49,18,91.2,0,3,3,1,0
OTT-004601,Female,35,Standard,15.49,36,17.6,6,4,2,1,0
OTT-004602,Female,54,Standard,15.49,26,59.9,7,4,2,1,0
OTT-004603,Female,21,Basic,9.99,42,85.6,10,5,4,1,0
OTT-004604,Male,39,Basic,9.99,58,1.0,3,2,2,0,0
OTT-004605,Male,57,Basic,9.99,33,66.7,31,2,4,0,0
OTT-004606,Male,18,Standard,15.49,10,15.6,1,2,4,1,0
OTT-004607,Male,38,Standard,15.49,28,32.6,5,1,1,1,0
OTT-004608,Male,27,Basic,9.99,17,20.5,18,5,3,2,1
OTT-004609,Male,31,Standard,15.49,9,26.4,24,5,5,1,1
OTT-004610,Male,55,Premium,22.99,11,23.3,9,4,3,0,0
OTT-004611,Female,24,Basic,9.99,38,30.6,1,5,5,1,0
OTT-004612,Female,37,Standard,15.49,52,32.6,10,1,4,2,0
OTT-004613,Male,55,Standard,15.49,23,83.8,4,3,4,0,0
OTT-004614,Female,30,Basic,9.99,53,63.8,16,2,1,0,0
OTT-004615,Male,63,Basic,9.99,51,8.2,23,1,5,0,0
OTT-004616,Male,64,Premium,22.99,44,44.9,16,2,1,1,0
OTT-004617,Male,28,Basic,9.99,56,33.7,16,4,2,0,0
OTT-004618,Female,20,Standard,15.49,25,56.3,7,5,1,0,0
OTT-004619,Female,18,Premium,22.99,13,74.7,16,1,1,0,0
OTT-004620,Male,20,Basic,9.99,51,4.3,1,1,1,1,0
OTT-004621,Female,44,Basic,9.99,35,33.6,11,2,2,2,0
OTT-004622,Male,31,Basic,9.99,14,42.2,1,5,5,4,1
OTT-004623,Female,42,Standard,15.49,41,1.0,5,2,5,1,0
OTT-004624,Male,51,Basic,9.99,22,33.6,2,2,3,0,0
OTT-004625,Male,19,Basic,9.99,50,32.5,0,1,4,0,0
OTT-004626,Female,69,Basic,9.99,16,66.8,0,2,5,1,0
OTT-004627,Male,44,Premium,22.99,26,43.4,14,4,2,1,0
OTT-004628,Male,28,Standard,15.49,16,1.0,0,4,3,1,0
OTT-004629,Male,53,Premium,22.99,42,52.1,0,1,2,2,0
OTT-004630,Female,43,Premium,22.99,35,29.9,14,3,5,1,0
OTT-004631,Male,43,Standard,15.49,34,71.2,4,5,1,0,0
OTT-004632,Male,67,Basic,9.99,23,96.7,5,5,4,0,0
OTT-004633,Female,66,Basic,9.99,50,29.8,4,5,1,0,0
OTT-004634,Male,39,Basic,9.99,39,54.6,23,3,5,2,0
OTT-004635,Female,45,Basic,9.99,49,36.1,19,4,4,0,0
OTT-004636,Female,43,Basic,9.99,34,45.3,13,1,2,0,0
OTT-004637,Male,48,Basic,9.99,50,7.0,16,3,1,0,1
OTT-004638,Female,56,Standard,15.49,34,26.3,5,1,3,0,0
OTT-004639,Male,51,Standard,15.49,24,29.5,12,3,1,1,0
OTT-004640,Male,65,Basic,9.99,26,1.0,10,5,5,0,0
OTT-004641,Female,35,Standard,15.49,35,56.7,9,1,5,0,0
OTT-004642,Male,41,Basic,9.99,27,50.2,43,3,1,0,0
OTT-004643,Male,44,Basic,9.99,19,38.7,4,4,1,0,0
OTT-004644,Female,62,Standard,15.49,50,57.8,3,5,1,0,0
OTT-004645,Male,46,Basic,9.99,55,60.1,9,5,1,0,0
OTT-004646,Male,55,Basic,9.99,38,44.8,11,3,2,0,0
OTT-004647,Male,55,Basic,9.99,56,68.2,6,4,1,0,0
OTT-004648,Male,50,Basic,9.99,10,47.9,0,2,1,0,0
OTT-004649,Female,57,Premium,22.99,49,107.9,8,2,5,1,0
OTT-004650,Female,51,Basic,9.99,15,61.8,26,2,2,0,0
OTT-004651,Female,26,Standard,15.49,28,51.8,7,5,5,2,0
OTT-004652,Male,68,Basic,9.99,53,66.7,1,1,3,1,0
OTT-004653,Female,25,Basic,9.99,32,66.7,7,4,2,0,0
OTT-004654,Female,33,Premium,22.99,54,63.6,0,4,5,0,0
OTT-004655,Male,67,Standard,15.49,9,25.4,1,5,2,0,0
OTT-004656,Male,37,Premium,22.99,28,64.2,4,1,4,1,0
OTT-004657,Male,29,Basic,9.99,53,100.7,1,2,2,0,0
OTT-004658,Male,43,Basic,9.99,21,30.5,3,5,2,2,0
OTT-004659,Male,59,Standard,15.49,8,25.8,0,5,3,1,0
OTT-004660,Female,56,Standard,15.49,49,83.1,32,3,1,1,0
OTT-004661,Male,54,Standard,15.49,35,51.7,7,1,4,1,0
OTT-004662,Female,20,Basic,9.99,5,15.0,9,1,5,0,0
OTT-004663,Male,68,Basic,9.99,53,19.2,8,3,2,0,0
OTT-004664,Female,48,Basic,9.99,14,4.9,3,1,4,2,0
OTT-004665,Male,22,Standard,15.49,11,13.7,25,4,1,1,1
OTT-004666,Male,20,Standard,15.49,25,9.4,2,5,1,1,1
OTT-004667,Female,36,Premium,22.99,37,45.9,4,3,1,0,0
OTT-004668,Female,61,Basic,9.99,51,49.6,8,5,1,1,0
OTT-004669,Female,56,Standard,15.49,9,37.9,1,2,4,0,1
OTT-004670,Female,37,Premium,22.99,12,50.6,42,1,5,2,1
OTT-004671,Female,23,Standard,15.49,13,55.3,6,3,2,0,0
OTT-004672,Male,66,Basic,9.99,25,12.3,4,4,5,1,0
OTT-004673,Male,40,Basic,9.99,39,4.7,5,1,4,0,1
OTT-004674,Male,23,Basic,9.99,13,47.0,10,2,1,0,0
OTT-004675,Male,68,Basic,9.99,39,81.9,4,3,3,0,0
OTT-004676,Male,50,Basic,9.99,7,40.1,2,4,4,1,0
OTT-004677,Female,66,Basic,9.99,50,44.1,8,2,2,1,0
OTT-004678,Male,67,Standard,15.49,28,27.9,4,3,4,1,0
OTT-004679,Female,49,Basic,9.99,25,52.6,7,4,5,1,0
OTT-004680,Female,37,Premium,22.99,10,33.8,16,4,3,1,1
OTT-004681,Female,33,Basic,9.99,25,45.8,4,1,3,0,0
OTT-004682,Male,24,Premium,22.99,33,1.0,1,3,5,0,0
OTT-004683,Male,69,Standard,15.49,13,59.0,16,1,5,2,1
OTT-004684,Female,43,Basic,9.99,5,12.2,17,5,3,0,1
OTT-004685,Male,32,Basic,9.99,52,38.3,3,2,4,0,0
OTT-004686,Male,56,Premium,22.99,35,75.5,16,3,2,1,0
OTT-004687,Female,64,Basic,9.99,19,69.5,9,4,5,0,0
OTT-004688,Male,39,Standard,15.49,9,33.2,5,5,1,0,0
OTT-004689,Female,62,Basic,9.99,21,40.7,3,2,4,1,0
OTT-004690,Male,23,Basic,9.99,12,39.5,4,3,1,0,0
OTT-004691,Female,53,Standard,15.49,1,60.9,1,3,4,1,0
OTT-004692,Male,35,Standard,15.49,31,96.9,17,4,2,0,0
OTT-004693,Male,35,Standard,15.49,21,25.7,43,1,1,0,1
OTT-004694,Female,42,Premium,22.99,50,31.4,12,5,4,1,0
OTT-004695,Male,49,Premium,22.99,36,89.3,17,2,4,0,0
OTT-004696,Male,32,Standard,15.49,45,64.1,18,5,4,0,0
OTT-004697,Male,57,Basic,9.99,39,21.9,18,2,4,0,1
OTT-004698,Female,37,Premium,22.99,12,60.5,2,3,2,0,0
OTT-004699,Male,32,Standard,15.49,46,59.6,2,2,3,0,0
OTT-004700,Female,22,Standard,15.49,53,40.7,1,4,3,1,0
OTT-004701,Male,50,Standard,15.49,41,47.3,6,5,4,1,0
OTT-004702,Female,49,Standard,15.49,57,60.8,11,1,4,0,0
OTT-004703,Male,57,Standard,15.49,9,21.2,6,5,1,1,1
OTT-004704,Female,52,Basic,9.99,52,1.0,5,1,5,0,0
OTT-004705,Male,52,Basic,9.99,15,61.9,7,1,4,1,0
OTT-004706,Male,34,Basic,9.99,6,84.2,9,4,4,1,0
OTT-004707,Female,62,Basic,9.99,32,51.5,1,2,2,0,0
OTT-004708,Female,58,Basic,9.99,13,36.2,7,2,2,1,0
OTT-004709,Male,47,Basic,9.99,4,45.9,12,3,2,0,0
OTT-004710,Male,30,Standard,15.49,30,14.6,0,4,1,0,0
OTT-004711,Female,54,Basic,9.99,38,49.9,1,1,4,0,0
OTT-004712,Male,48,Basic,9.99,58,68.4,14,5,5,0,0
OTT-004713,Female,68,Basic,9.99,54,55.7,4,3,4,1,0
OTT-004714,Female,28,Basic,9.99,50,54.4,4,2,4,1,0
OTT-004715,Male,25,Standard,15.49,21,16.2,12,5,4,0,0
OTT-004716,Female,61,Premium,22.99,22,38.4,10,2,4,1,0
OTT-004717,Female,40,Standard,15.49,33,21.5,1,3,2,0,0
OTT-004718,Male,61,Premium,22.99,25,44.2,7,3,5,1,0
OTT-004719,Male,26,Basic,9.99,29,79.6,3,5,1,0,0
OTT-004720,Female,24,Standard,15.49,22,33.7,50,1,1,1,0
OTT-004721,Male,32,Standard,15.49,16,39.1,3,1,3,1,0
OTT-004722,Male,23,Standard,15.49,11,82.7,26,2,4,0,0
OTT-004723,Male,48,Basic,9.99,55,44.5,12,1,1,0,0
OTT-004724,Female,29,Basic,9.99,30,40.7,3,2,2,0,0
OTT-004725,Female,32,Standard,15.49,42,105.6,19,1,4,0,0
OTT-004726,Male,40,Standard,15.49,54,14.1,10,3,1,1,0
OTT-004727,Male,69,Standard,15.49,11,25.8,15,1,3,1,0
OTT-004728,Female,49,Basic,9.99,38,61.7,22,2,3,0,0
OTT-004729,Female,35,Standard,15.49,29,26.5,20,1,5,0,0
OTT-004730,Female,26,Premium,22.99,48,55.2,1,2,3,1,0
OTT-004731,Male,29,Premium,22.99,49,54.8,10,1,2,0,0
OTT-004732,Male,40,Premium,22.99,54,42.2,8,2,1,1,0
OTT-004733,Male,68,Basic,9.99,37,69.9,8,1,1,1,0
OTT-004734,Female,38,Basic,9.99,17,14.0,13,3,3,0,1
OTT-004735,Female,49,Standard,15.49,59,57.4,2,5,2,1,0
OTT-004736,Male,41,Standard,15.49,26,66.5,18,5,3,0,0
OTT-004737,Male,36,Standard,15.49,57,72.2,0,3,2,2,0
OTT-004738,Male,45,Basic,9.99,39,4.2,4,2,4,6,1
OTT-004739,Female,39,Standard,15.49,14,38.8,16,1,2,0,0
OTT-004740,Male,68,Standard,15.49,35,65.2,12,3,4,0,0
OTT-004741,Female,51,Premium,22.99,36,110.0,11,2,4,0,0
OTT-004742,Male,40,Basic,9.99,11,69.6,2,5,4,0,0
OTT-004743,Female,39,Standard,15.49,35,11.1,15,2,2,1,0
OTT-004744,Female,68,Premium,22.99,14,1.0,7,3,3,2,0
OTT-004745,Male,22,Basic,9.99,50,39.7,11,5,4,1,0
OTT-004746,Male,51,Basic,9.99,34,13.3,23,2,3,1,0
OTT-004747,Female,22,Premium,22.99,40,34.9,30,1,5,0,0
OTT-004748,Male,39,Premium,22.99,40,8.4,16,5,2,2,0
OTT-004749,Male,22,Standard,15.49,33,80.2,24,5,2,0,0
OTT-004750,Male,65,Standard,15.49,22,52.7,3,5,2,0,0
OTT-004751,Female,60,Basic,9.99,8,54.1,24,4,2,0,0
OTT-004752,Male,67,Basic,9.99,7,59.4,24,3,4,1,0
OTT-004753,Female,53,Premium,22.99,14,68.1,3,5,4,0,0
OTT-004754,Male,53,Basic,9.99,43,57.0,0,2,2,3,0
OTT-004755,Male,26,Standard,15.49,13,82.8,2,1,5,1,0
OTT-004756,Female,54,Basic,9.99,43,78.9,25,2,3,0,0
OTT-004757,Male,31,Basic,9.99,11,44.7,18,3,3,1,1
OTT-004758,Male,58,Basic,9.99,51,14.2,11,1,5,1,0
