Age,Monthly Charge,Tenure Months,Avg Monthly Watch Hours,Days Since Last Login,Profile Count,Devices Registered,Support Tickets,Gender_Female,Gender_Male,Subscription Type_Basic,Subscription Type_Premium,Subscription Type_Standard,Churn
38.0,15.49,23.0,58.9,23.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
43.0,9.99,17.0,20.5,7.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
63.0,9.99,12.0,46.3,8.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
31.0,15.49,59.0,51.0,12.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
47.0,9.99,47.0,44.0,6.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
20.0,9.99,50.0,39.4,47.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
28.0,9.99,57.0,69.4,3.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
40.0,9.99,54.0,78.2,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
68.0,22.99,32.0,79.0,27.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
43.0,9.99,45.0,53.8,2.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
20.0,15.49,25.0,56.3,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19.0,15.49,18.0,45.0,27.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
63.0,9.99,51.0,8.2,23.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
33.0,9.99,33.0,61.6,15.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
56.0,9.99,23.0,59.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
68.0,22.99,52.0,47.3,10.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
58.0,15.49,18.0,43.0,27.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1
29.0,15.49,50.0,32.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
69.0,22.99,49.0,68.4,4.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
34.0,22.99,51.0,62.9,8.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
41.0,22.99,6.0,34.5,33.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1
44.0,9.99,6.0,33.4,2.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0
22.0,22.99,38.0,59.3,8.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
65.0,15.49,27.0,40.3,12.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
62.0,22.99,58.0,43.4,11.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0
38.0,9.99,23.0,50.5,22.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
20.0,9.99,15.0,59.3,16.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
40.0,15.49,12.0,65.1,3.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
48.0,15.49,59.0,47.4,5.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0
62.0,15.49,52.0,5.6,8.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
22.0,9.99,6.0,17.4,5.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
52.0,22.99,24.0,10.7,5.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
51.0,22.99,36.0,39.1,3.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0
35.0,22.99,59.0,53.6,2.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
47.0,9.99,25.0,34.8,28.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
24.0,9.99,36.0,114.6,2.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0
37.0,9.99,54.0,70.5,11.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0
54.0,15.49,41.0,38.5,56.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1
30.0,9.99,37.0,24.6,4.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1
37.0,15.49,7.0,15.8,25.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1
48.0,9.99,6.0,40.1,0.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
51.0,15.49,1.0,20.5,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
68.0,9.99,53.0,66.7,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
53.0,15.49,12.0,20.8,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
54.0,9.99,11.0,68.6,3.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
66.0,15.49,25.0,35.5,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
59.0,9.99,14.0,108.7,29.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
27.0,15.49,34.0,47.8,13.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
58.0,9.99,25.0,71.9,4.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0
20.0,22.99,42.0,55.0,10.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
28.0,22.99,43.0,33.3,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
40.0,9.99,17.0,79.8,11.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
48.0,15.49,5.0,23.5,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
59.0,9.99,19.0,41.0,51.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,1
60.0,9.99,33.0,35.0,8.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
34.0,9.99,3.0,4.8,11.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
43.0,9.99,4.0,47.8,18.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
54.0,9.99,12.0,43.3,6.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
18.0,15.49,37.0,48.3,11.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
53.0,22.99,11.0,40.8,9.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
53.0,9.99,2.0,60.9,34.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1
48.0,15.49,51.0,31.4,4.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0
42.0,15.49,30.0,27.1,11.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1
65.0,9.99,21.0,21.8,7.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
44.0,9.99,48.0,36.5,12.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
25.0,9.99,27.0,14.7,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
32.0,9.99,54.0,19.8,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
19.0,9.99,18.0,79.4,11.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
27.0,15.49,58.0,3.8,4.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
23.0,15.49,12.0,34.5,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
68.0,15.49,58.0,62.2,16.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
52.0,9.99,36.0,6.7,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
32.0,15.49,45.0,64.1,18.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
18.0,15.49,32.0,47.1,18.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
64.0,22.99,1.0,18.1,4.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0
46.0,9.99,26.0,45.3,4.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
21.0,15.49,44.0,46.7,24.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
62.0,15.49,37.0,55.8,16.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0
32.0,15.49,18.0,61.8,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
62.0,15.49,33.0,82.1,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
35.0,15.49,31.0,4.4,12.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
38.0,9.99,32.0,55.7,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
37.0,22.99,35.0,48.2,9.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
42.0,22.99,9.0,21.5,8.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0
36.0,15.49,9.0,42.9,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0
64.0,15.49,32.0,93.9,23.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0
62.0,15.49,18.0,77.1,22.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
36.0,15.49,57.0,35.8,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
31.0,22.99,15.0,44.4,2.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
28.0,9.99,59.0,27.9,6.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0
18.0,22.99,53.0,21.3,3.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0
69.0,15.49,23.0,27.0,40.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1
52.0,9.99,36.0,54.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0
56.0,9.99,35.0,10.9,4.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
33.0,22.99,4.0,72.6,4.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0
36.0,15.49,39.0,80.7,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
48.0,9.99,14.0,40.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
21.0,22.99,16.0,35.3,14.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
46.0,9.99,32.0,61.6,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
44.0,22.99,40.0,64.6,16.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
22.0,9.99,43.0,68.5,13.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
60.0,15.49,14.0,52.9,14.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
36.0,22.99,59.0,1.0,3.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1
60.0,9.99,21.0,55.3,5.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
36.0,9.99,4.0,63.0,31.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0
20.0,9.99,33.0,31.9,24.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1
28.0,9.99,8.0,44.5,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
50.0,22.99,18.0,59.2,9.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
58.0,9.99,33.0,63.0,1.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
41.0,22.99,36.0,52.2,7.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0
50.0,15.49,53.0,77.2,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0
68.0,15.49,55.0,22.4,15.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
40.0,15.49,56.0,53.0,25.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35.0,15.49,7.0,28.1,18.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
65.0,9.99,37.0,48.1,20.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
36.0,15.49,24.0,44.2,21.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
23.0,22.99,1.0,44.9,15.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
22.0,15.49,6.0,1.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1
46.0,22.99,34.0,43.9,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0
26.0,15.49,55.0,47.4,13.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
66.0,15.49,7.0,41.8,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
43.0,9.99,31.0,40.4,12.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
40.0,9.99,27.0,54.1,5.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
62.0,15.49,2.0,44.1,13.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1
27.0,9.99,30.0,42.5,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
65.0,9.99,50.0,44.9,15.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
49.0,9.99,30.0,27.4,1.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
58.0,9.99,43.0,102.9,5.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
48.0,9.99,54.0,53.6,3.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
34.0,15.49,17.0,106.8,23.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
27.0,15.49,59.0,43.9,18.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
50.0,15.49,41.0,47.3,6.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
29.0,15.49,1.0,75.6,41.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
23.0,9.99,40.0,83.6,0.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
44.0,9.99,28.0,72.1,2.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0
19.0,22.99,59.0,68.1,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0
53.0,15.49,40.0,39.3,14.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0
65.0,22.99,8.0,67.1,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0
65.0,9.99,40.0,40.0,15.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
55.0,9.99,38.0,65.3,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
60.0,15.49,23.0,21.1,9.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
22.0,22.99,34.0,46.5,26.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0
58.0,15.49,17.0,82.3,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
31.0,22.99,49.0,73.7,1.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0
22.0,15.49,35.0,5.6,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
28.0,22.99,18.0,26.8,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
33.0,9.99,28.0,28.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
45.0,9.99,34.0,72.2,34.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
63.0,15.49,15.0,34.9,22.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
31.0,22.99,13.0,76.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
57.0,9.99,35.0,63.5,10.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
69.0,9.99,43.0,55.3,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
24.0,15.49,17.0,68.8,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
45.0,22.99,1.0,67.8,11.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0
27.0,9.99,14.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
27.0,22.99,47.0,74.5,30.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
35.0,15.49,57.0,68.8,4.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
39.0,15.49,44.0,105.7,10.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
27.0,9.99,39.0,74.7,39.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
22.0,15.49,42.0,62.0,7.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
31.0,9.99,27.0,52.4,4.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
20.0,9.99,11.0,54.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
53.0,9.99,56.0,40.2,7.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
64.0,15.49,30.0,14.3,11.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
24.0,15.49,55.0,47.8,9.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0
51.0,15.49,29.0,44.6,15.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
54.0,9.99,8.0,101.7,14.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
67.0,15.49,30.0,35.5,3.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
58.0,15.49,11.0,46.6,29.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
56.0,9.99,41.0,4.5,2.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
41.0,9.99,44.0,57.1,17.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
62.0,22.99,56.0,66.5,14.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
33.0,15.49,56.0,55.4,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0
53.0,9.99,44.0,17.9,15.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1
24.0,15.49,25.0,17.5,8.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1
37.0,22.99,46.0,74.6,5.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0
43.0,9.99,21.0,30.5,3.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0
51.0,9.99,14.0,5.6,15.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1
57.0,15.49,51.0,97.6,8.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
50.0,9.99,47.0,18.2,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
61.0,15.49,12.0,57.7,12.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
32.0,9.99,22.0,13.5,36.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
26.0,9.99,12.0,71.6,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
23.0,9.99,58.0,63.2,29.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
64.0,15.49,17.0,114.8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
64.0,15.49,11.0,67.4,20.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
42.0,15.49,29.0,79.7,2.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0
38.0,9.99,35.0,12.5,8.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
68.0,9.99,58.0,63.3,49.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
38.0,22.99,6.0,54.9,26.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
43.0,15.49,8.0,37.9,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
41.0,15.49,17.0,57.5,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0
28.0,9.99,55.0,73.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
23.0,9.99,48.0,33.6,35.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
64.0,15.49,58.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0
19.0,15.49,2.0,53.6,10.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
54.0,15.49,37.0,51.8,25.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0
65.0,15.49,28.0,25.2,1.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0
68.0,9.99,15.0,25.5,2.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
32.0,9.99,54.0,22.7,6.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
27.0,22.99,39.0,53.4,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
29.0,9.99,23.0,26.7,4.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
66.0,22.99,23.0,79.2,0.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0
65.0,15.49,17.0,50.0,4.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0
31.0,9.99,45.0,84.8,8.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0
66.0,15.49,56.0,1.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
34.0,9.99,44.0,65.8,23.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
60.0,9.99,22.0,49.5,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
59.0,15.49,37.0,22.8,20.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
27.0,22.99,30.0,7.5,4.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1
47.0,22.99,19.0,81.9,3.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0
26.0,9.99,31.0,34.4,2.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
42.0,22.99,38.0,84.7,31.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0
20.0,22.99,41.0,73.1,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
45.0,15.49,6.0,26.7,11.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1
64.0,9.99,39.0,50.5,26.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
33.0,15.49,42.0,37.5,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
37.0,22.99,2.0,16.2,30.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
56.0,15.49,24.0,38.5,24.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
23.0,9.99,46.0,62.8,28.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
36.0,22.99,10.0,40.4,40.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1
41.0,9.99,54.0,25.5,6.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
22.0,9.99,12.0,32.8,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
34.0,9.99,27.0,15.0,5.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0
67.0,9.99,23.0,96.7,5.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
49.0,15.49,54.0,50.7,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
41.0,15.49,19.0,55.4,3.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0
62.0,15.49,3.0,43.2,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
21.0,22.99,39.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
28.0,15.49,32.0,71.9,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
38.0,9.99,56.0,10.1,17.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
39.0,15.49,44.0,34.5,42.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
48.0,15.49,29.0,72.1,13.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
39.0,15.49,13.0,18.2,47.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1
46.0,22.99,33.0,59.9,4.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
44.0,15.49,40.0,94.1,4.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
58.0,22.99,40.0,50.8,11.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
69.0,15.49,1.0,9.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
25.0,15.49,57.0,41.3,2.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18.0,15.49,58.0,39.2,4.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
47.0,9.99,29.0,63.9,17.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,15.49,12.0,51.4,7.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0
62.0,22.99,35.0,47.1,2.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
54.0,9.99,49.0,64.3,16.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
67.0,22.99,40.0,39.6,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
24.0,22.99,57.0,41.4,3.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
44.0,22.99,9.0,14.9,4.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
59.0,15.49,13.0,60.0,33.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
27.0,15.49,31.0,16.6,1.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0
42.0,15.49,24.0,45.2,4.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
62.0,22.99,16.0,11.9,13.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1
47.0,22.99,48.0,51.8,3.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0
66.0,15.49,21.0,42.7,24.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
42.0,9.99,4.0,17.9,31.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1
19.0,9.99,29.0,7.3,9.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
25.0,15.49,25.0,15.7,14.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1
37.0,22.99,28.0,38.1,12.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
